Delivery Date,User Status,City,Normal Deliveries,Coupon Deliveries,Free Deliveries
23-06-2023,INACTIVE,Hyderabad,0,0,3
23-06-2023,INACTIVE,Hyderabad,124,0,0
23-06-2023,NEW,Hyderabad,0,22,0
23-06-2023,NEW,Hyderabad,0,0,31
23-06-2023,NEW,Hyderabad,112,0,0
23-06-2023,ACTIVE,Mumbai,0,4,0
23-06-2023,ACTIVE,Mumbai,0,0,2
23-06-2023,ACTIVE,Mumbai,8842,0,0
23-06-2023,HOLD,Mumbai,33,0,0
23-06-2023,INACTIVE,Mumbai,0,5,0
23-06-2023,INACTIVE,Mumbai,0,0,3
23-06-2023,INACTIVE,Mumbai,558,0,0
23-06-2023,NEW,Mumbai,0,33,0
23-06-2023,NEW,Mumbai,0,0,18
23-06-2023,NEW,Mumbai,106,0,0
23-06-2023,ACTIVE,Pune,0,0,1
23-06-2023,ACTIVE,Pune,3441,0,0
23-06-2023,HOLD,Pune,7,0,0
23-06-2023,INACTIVE,Pune,0,3,0
23-06-2023,INACTIVE,Pune,260,0,0
23-06-2023,NEW,Pune,0,5,0
23-06-2023,NEW,Pune,0,0,8
23-06-2023,NEW,Pune,36,0,0
24-06-2023,ACTIVE,Hyderabad,0,1,0
24-06-2023,ACTIVE,Hyderabad,0,0,2
24-06-2023,ACTIVE,Hyderabad,799,0,0
24-06-2023,HOLD,Hyderabad,20,0,0
24-06-2023,INACTIVE,Hyderabad,0,2,0
24-06-2023,INACTIVE,Hyderabad,113,0,0
24-06-2023,NEW,Hyderabad,0,32,0
24-06-2023,NEW,Hyderabad,0,0,28
24-06-2023,NEW,Hyderabad,102,0,0
24-06-2023,ACTIVE,Mumbai,0,1,0
24-06-2023,ACTIVE,Mumbai,8473,0,0
24-06-2023,HOLD,Mumbai,46,0,0
24-06-2023,INACTIVE,Mumbai,0,7,0
24-06-2023,INACTIVE,Mumbai,0,0,1
24-06-2023,INACTIVE,Mumbai,561,0,0
24-06-2023,NEW,Mumbai,0,26,0
24-06-2023,NEW,Mumbai,0,0,26
24-06-2023,NEW,Mumbai,106,0,0
24-06-2023,ACTIVE,Pune,3337,0,0
24-06-2023,HOLD,Pune,5,0,0
24-06-2023,INACTIVE,Pune,0,1,0
24-06-2023,INACTIVE,Pune,0,0,1
24-06-2023,INACTIVE,Pune,216,0,0
24-06-2023,NEW,Pune,0,6,0
24-06-2023,NEW,Pune,0,0,9
24-06-2023,NEW,Pune,40,0,0
25-06-2023,ACTIVE,Hyderabad,0,0,1
25-06-2023,ACTIVE,Hyderabad,813,0,0
25-06-2023,HOLD,Hyderabad,28,0,0
25-06-2023,INACTIVE,Hyderabad,0,5,0
25-06-2023,INACTIVE,Hyderabad,0,0,2
25-06-2023,INACTIVE,Hyderabad,159,0,0
25-06-2023,NEW,Hyderabad,0,18,0
25-06-2023,NEW,Hyderabad,0,0,20
25-06-2023,NEW,Hyderabad,51,0,0
25-06-2023,ACTIVE,Mumbai,0,4,0
25-06-2023,ACTIVE,Mumbai,8361,0,0
25-06-2023,HOLD,Mumbai,38,0,0
25-06-2023,INACTIVE,Mumbai,0,8,0
25-06-2023,INACTIVE,Mumbai,562,0,0
25-06-2023,NEW,Mumbai,0,22,0
25-06-2023,NEW,Mumbai,0,0,26
25-06-2023,NEW,Mumbai,108,0,0
25-06-2023,ACTIVE,Pune,0,2,0
25-06-2023,ACTIVE,Pune,3225,0,0
25-06-2023,HOLD,Pune,15,0,0
25-06-2023,INACTIVE,Pune,0,4,0
25-06-2023,INACTIVE,Pune,239,0,0
25-06-2023,NEW,Pune,0,5,0
25-06-2023,NEW,Pune,0,0,6
25-06-2023,NEW,Pune,34,0,0
26-06-2023,ACTIVE,Hyderabad,0,1,0
26-06-2023,ACTIVE,Hyderabad,0,0,3
26-06-2023,ACTIVE,Hyderabad,844,0,0
26-06-2023,HOLD,Hyderabad,25,0,0
26-06-2023,INACTIVE,Hyderabad,122,0,0
26-06-2023,NEW,Hyderabad,0,4,0
26-06-2023,NEW,Hyderabad,0,0,1
26-06-2023,NEW,Hyderabad,64,0,0
26-06-2023,ACTIVE,Mumbai,9018,0,0
26-06-2023,HOLD,Mumbai,29,0,0
26-06-2023,INACTIVE,Mumbai,0,0,1
26-06-2023,INACTIVE,Mumbai,625,0,0
26-06-2023,NEW,Mumbai,0,7,0
26-06-2023,NEW,Mumbai,0,0,7
26-06-2023,NEW,Mumbai,98,0,0
26-06-2023,ACTIVE,Pune,3486,0,0
26-06-2023,HOLD,Pune,15,0,0
26-06-2023,INACTIVE,Pune,0,1,0
26-06-2023,INACTIVE,Pune,0,0,2
26-06-2023,INACTIVE,Pune,261,0,0
26-06-2023,NEW,Pune,0,7,0
26-06-2023,NEW,Pune,0,0,2
26-06-2023,NEW,Pune,43,0,0
27-06-2023,ACTIVE,Hyderabad,0,0,1
27-06-2023,ACTIVE,Hyderabad,828,0,0
27-06-2023,HOLD,Hyderabad,26,0,0
27-06-2023,INACTIVE,Hyderabad,0,5,0
27-06-2023,INACTIVE,Hyderabad,0,0,1
27-06-2023,INACTIVE,Hyderabad,155,0,0
27-06-2023,NEW,Hyderabad,0,1,0
27-06-2023,NEW,Hyderabad,0,0,12
27-06-2023,NEW,Hyderabad,52,0,0
27-06-2023,ACTIVE,Mumbai,0,2,0
27-06-2023,ACTIVE,Mumbai,8734,0,0
27-06-2023,HOLD,Mumbai,31,0,0
27-06-2023,INACTIVE,Mumbai,0,2,0
27-06-2023,INACTIVE,Mumbai,0,0,6
27-06-2023,INACTIVE,Mumbai,576,0,0
27-06-2023,NEW,Mumbai,0,5,0
27-06-2023,NEW,Mumbai,0,0,28
27-06-2023,NEW,Mumbai,108,0,0
27-06-2023,ACTIVE,Pune,0,0,1
27-06-2023,ACTIVE,Pune,3429,0,0
27-06-2023,HOLD,Pune,3,0,0
27-06-2023,INACTIVE,Pune,0,1,0
27-06-2023,INACTIVE,Pune,0,0,3
27-06-2023,INACTIVE,Pune,249,0,0
27-06-2023,NEW,Pune,0,0,13
27-06-2023,NEW,Pune,38,0,0
28-06-2023,ACTIVE,Hyderabad,0,0,2
28-06-2023,ACTIVE,Hyderabad,844,0,0
28-06-2023,HOLD,Hyderabad,24,0,0
28-06-2023,INACTIVE,Hyderabad,0,0,1
28-06-2023,INACTIVE,Hyderabad,134,0,0
28-06-2023,NEW,Hyderabad,0,2,0
28-06-2023,NEW,Hyderabad,0,0,17
28-06-2023,NEW,Hyderabad,61,0,0
28-06-2023,ACTIVE,Mumbai,0,1,0
28-06-2023,ACTIVE,Mumbai,8884,0,0
28-06-2023,HOLD,Mumbai,31,0,0
28-06-2023,INACTIVE,Mumbai,0,0,2
28-06-2023,INACTIVE,Mumbai,573,0,0
28-06-2023,NEW,Mumbai,0,4,0
28-06-2023,NEW,Mumbai,0,0,26
28-06-2023,NEW,Mumbai,107,0,0
28-06-2023,ACTIVE,Pune,3497,0,0
28-06-2023,HOLD,Pune,4,0,0
28-06-2023,INACTIVE,Pune,273,0,0
28-06-2023,NEW,Pune,0,5,0
28-06-2023,NEW,Pune,0,0,8
28-06-2023,NEW,Pune,33,0,0
29-06-2023,ACTIVE,Hyderabad,0,0,3
29-06-2023,ACTIVE,Hyderabad,839,0,0
29-06-2023,HOLD,Hyderabad,35,0,0
29-06-2023,INACTIVE,Hyderabad,0,0,3
29-06-2023,INACTIVE,Hyderabad,157,0,0
29-06-2023,NEW,Hyderabad,0,3,0
29-06-2023,NEW,Hyderabad,0,0,6
29-06-2023,NEW,Hyderabad,52,0,0
29-06-2023,ACTIVE,Mumbai,0,1,0
29-06-2023,ACTIVE,Mumbai,8971,0,0
29-06-2023,HOLD,Mumbai,35,0,0
29-06-2023,INACTIVE,Mumbai,0,1,0
29-06-2023,INACTIVE,Mumbai,0,0,2
29-06-2023,INACTIVE,Mumbai,636,0,0
29-06-2023,NEW,Mumbai,0,4,0
29-06-2023,NEW,Mumbai,0,0,14
29-06-2023,NEW,Mumbai,118,0,0
29-06-2023,ACTIVE,Pune,0,0,1
29-06-2023,ACTIVE,Pune,3459,0,0
29-06-2023,HOLD,Pune,6,0,0
29-06-2023,INACTIVE,Pune,0,2,0
29-06-2023,INACTIVE,Pune,0,0,1
29-06-2023,INACTIVE,Pune,269,0,0
29-06-2023,NEW,Pune,0,4,0
29-06-2023,NEW,Pune,0,0,10
29-06-2023,NEW,Pune,45,0,0
30-06-2023,ACTIVE,Hyderabad,0,0,1
30-06-2023,ACTIVE,Hyderabad,842,0,0
30-06-2023,HOLD,Hyderabad,36,0,0
30-06-2023,INACTIVE,Hyderabad,0,1,0
30-06-2023,INACTIVE,Hyderabad,137,0,0
30-06-2023,NEW,Hyderabad,0,3,0
30-06-2023,NEW,Hyderabad,0,0,8
30-06-2023,NEW,Hyderabad,62,0,0
30-06-2023,ACTIVE,Mumbai,0,1,0
30-06-2023,ACTIVE,Mumbai,0,0,3
30-06-2023,ACTIVE,Mumbai,8794,0,0
30-06-2023,HOLD,Mumbai,43,0,0
30-06-2023,INACTIVE,Mumbai,0,3,0
30-06-2023,INACTIVE,Mumbai,0,0,4
30-06-2023,INACTIVE,Mumbai,566,0,0
30-06-2023,NEW,Mumbai,0,5,0
30-06-2023,NEW,Mumbai,0,0,10
30-06-2023,NEW,Mumbai,110,0,0
30-06-2023,ACTIVE,Pune,0,1,0
30-06-2023,ACTIVE,Pune,3452,0,0
30-06-2023,HOLD,Pune,7,0,0
30-06-2023,INACTIVE,Pune,0,0,1
30-06-2023,INACTIVE,Pune,247,0,0
30-06-2023,NEW,Pune,0,6,0
30-06-2023,NEW,Pune,0,0,8
30-06-2023,NEW,Pune,32,0,0
01-07-2023,ACTIVE,Hyderabad,856,0,0
01-07-2023,HOLD,Hyderabad,18,0,0
01-07-2023,INACTIVE,Hyderabad,0,2,0
01-07-2023,INACTIVE,Hyderabad,0,0,1
01-07-2023,INACTIVE,Hyderabad,158,0,0
01-07-2023,NEW,Hyderabad,0,2,0
01-07-2023,NEW,Hyderabad,0,0,9
01-07-2023,NEW,Hyderabad,50,0,0
01-07-2023,ACTIVE,Mumbai,0,1,0
01-07-2023,ACTIVE,Mumbai,0,0,3
01-07-2023,ACTIVE,Mumbai,8680,0,0
01-07-2023,HOLD,Mumbai,39,0,0
01-07-2023,INACTIVE,Mumbai,0,1,0
01-07-2023,INACTIVE,Mumbai,0,0,2
01-07-2023,INACTIVE,Mumbai,603,0,0
01-07-2023,NEW,Mumbai,0,4,0
01-07-2023,NEW,Mumbai,0,0,24
01-07-2023,NEW,Mumbai,100,0,0
01-07-2023,ACTIVE,Pune,0,1,0
01-07-2023,ACTIVE,Pune,0,0,1
01-07-2023,ACTIVE,Pune,3395,0,0
01-07-2023,HOLD,Pune,6,0,0
01-07-2023,INACTIVE,Pune,0,0,3
01-07-2023,INACTIVE,Pune,249,0,0
01-07-2023,NEW,Pune,0,1,0
01-07-2023,NEW,Pune,0,0,7
01-07-2023,NEW,Pune,33,0,0
02-07-2023,ACTIVE,Pune,11,0,0
