"DeliveryDate","City","Product Name","Total Normal Quantity","Total Coupon Quantity","Total Free Quantity"
"23-12-2022","Hyderabad","Buffalo Milk Value Pack 500ml","38","0","0"
"23-12-2022","Hyderabad","Dahi","8","0","0"
"23-12-2022","Hyderabad","Past Milk Value Pack 1L","9","0","1"
"23-12-2022","Hyderabad","Raw Value Pack 1L","19","0","1"
"23-12-2022","Hyderabad","Buffalo Value Pack 1L","63","1","1"
"23-12-2022","Hyderabad","Lactose Free Milk 0.5L","6","0","0"
"23-12-2022","Hyderabad","Raw Milk Value Pack 0.5L","9","0","0"
"23-12-2023","Hyderabad","Past Milk 1L","19","0","0"
"23-12-2023","Hyderabad","Raw Milk 1L","19","0","0"
"23-12-2023","Hyderabad","Ghee 500ml","1","0","0"
"23-12-2023","Hyderabad","A2 1L","58","1","1"
"23-12-2023","Hyderabad","Curd Culture","2","0","0"
"23-12-2023","Hyderabad","A2 Ghee","3","0","0"
"23-12-2023","Hyderabad","Buffalo Milk 1L","40","0","0"
"23-12-2023","Hyderabad","Paneer 200g Cows Milk","18","0","0"
"23-12-2023","Hyderabad","A2 Value Pack 1L","505","2","3"
"23-12-2023","Hyderabad","Buffalo Ghee 500ml","5","0","0"
"23-12-2023","Hyderabad","Kharwas 120g","14","0","0"
"23-12-2023","Hyderabad","New A2 Value Pack 500ml","174","0","2"
"23-12-2023","Hyderabad","Buffalo Milk Value Pack 500ml","127","0","1"
"23-12-2023","Hyderabad","Dahi","12","0","0"
"23-12-2023","Hyderabad","Past Milk Value Pack 1L","24","0","2"
"23-12-2023","Hyderabad","Raw Value Pack 1L","63","0","0"
"23-12-2023","Hyderabad","Buffalo Value Pack 1L","303","0","7"
"23-12-2023","Hyderabad","Lactose Free Milk 0.5L","12","0","0"
"23-12-2023","Hyderabad","Past Milk Value Pack 0.5L","18","0","0"
"23-12-2023","Hyderabad","Raw Milk Value Pack 0.5L","18","0","2"
"24-01-2020","Hyderabad","Past Milk 1L","2","0","0"
"24-01-2020","Hyderabad","A2 Value Pack 1L","1","0","0"
"24-01-2021","Hyderabad","A2 1L","1","0","0"
"24-01-2021","Hyderabad","Buffalo Milk 1L","1","0","0"
"24-01-2022","Hyderabad","Past Milk 1L","1","0","0"
"24-01-2022","Hyderabad","A2 1L","2","0","1"
"24-01-2022","Hyderabad","Buffalo Milk 1L","1","0","0"
"24-01-2022","Hyderabad","Paneer 200g Cows Milk","1","0","0"
"24-01-2022","Hyderabad","A2 Value Pack 1L","7","0","0"
"24-01-2023","Hyderabad","Past Milk 1L","19","0","0"
"24-01-2023","Hyderabad","Raw Milk 1L","19","0","1"
"24-01-2023","Hyderabad","Ghee 500ml","1","0","0"
"24-01-2023","Hyderabad","A2 1L","49","2","1"
"24-01-2023","Hyderabad","Curd Culture","2","0","0"
"24-01-2023","Hyderabad","A2 Ghee","2","0","0"
"24-01-2023","Hyderabad","Buffalo Milk 1L","47","1","2"
"24-01-2023","Hyderabad","Paneer 200g Cows Milk","8","0","0"
"24-01-2023","Hyderabad","A2 Value Pack 1L","223","0","1"
"24-01-2023","Hyderabad","A2 Gir Cow Paneer 200g","3","0","0"
"24-01-2023","Hyderabad","New A2 Value Pack 500ml","102","0","0"
"24-01-2023","Hyderabad","Buffalo Milk Value Pack 500ml","48","1","1"
"24-01-2023","Hyderabad","Dahi","10","0","0"
"24-01-2023","Hyderabad","Past Milk Value Pack 1L","8","0","0"
"24-01-2023","Hyderabad","Raw Value Pack 1L","23","0","1"
"24-01-2023","Hyderabad","Buffalo Value Pack 1L","91","1","5"
"24-01-2023","Hyderabad","Lactose Free Milk 0.5L","8","0","0"
"24-01-2023","Hyderabad","Past Milk Value Pack 0.5L","3","0","0"
"24-01-2023","Hyderabad","Raw Milk Value Pack 0.5L","8","0","1"
"24-01-2024","Hyderabad","Past Milk 1L","21","0","0"
"24-01-2024","Hyderabad","Raw Milk 1L","18","0","1"
"24-01-2024","Hyderabad","Ghee 500ml","5","0","0"
"24-01-2024","Hyderabad","A2 1L","57","0","0"
"24-01-2024","Hyderabad","Curd Culture","3","0","0"
"24-01-2024","Hyderabad","A2 Ghee","6","0","0"
"24-01-2024","Hyderabad","Buffalo Milk 1L","47","0","2"
"24-01-2024","Hyderabad","Paneer 200g Cows Milk","12","0","0"
"24-01-2024","Hyderabad","A2 Value Pack 1L","584","0","4"
"24-01-2024","Hyderabad","Kharwas 120g","4","0","0"
"24-01-2024","Hyderabad","A2 Gir Cow Paneer 200g","3","0","0"
"24-01-2024","Hyderabad","New A2 Value Pack 500ml","226","0","0"
"24-01-2024","Hyderabad","Buffalo Milk Value Pack 500ml","139","0","1"
"24-01-2024","Hyderabad","Dahi","10","0","0"
"24-01-2024","Hyderabad","Past Milk Value Pack 1L","26","0","0"
"24-01-2024","Hyderabad","Raw Value Pack 1L","62","0","0"
"24-01-2024","Hyderabad","Buffalo Value Pack 1L","333","1","4"
"24-01-2024","Hyderabad","Lactose Free Milk 0.5L","6","0","0"
"24-01-2024","Hyderabad","Past Milk Value Pack 0.5L","25","0","0"
"24-01-2024","Hyderabad","Raw Milk Value Pack 0.5L","32","0","0"
"24-02-2020","Hyderabad","Past Milk 1L","2","0","0"
"24-02-2020","Hyderabad","A2 Value Pack 1L","2","0","0"
"24-02-2021","Hyderabad","A2 1L","1","0","0"
"24-02-2021","Hyderabad","Buffalo Milk 1L","1","0","0"
"24-02-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"24-02-2022","Hyderabad","Past Milk 1L","7","0","1"
"24-02-2022","Hyderabad","Raw Milk 1L","8","0","0"
"24-02-2022","Hyderabad","Past Milk 0.5L","3","0","0"
"24-02-2022","Hyderabad","A2 1L","32","0","6"
"24-02-2022","Hyderabad","Curd Culture","2","0","0"
"24-02-2022","Hyderabad","Buffalo Milk 1L","22","0","7"
"24-02-2022","Hyderabad","Paneer 200g Cows Milk","2","0","0"
"24-02-2022","Hyderabad","A2 Value Pack 1L","35","0","2"
"24-02-2022","Hyderabad","New A2 Value Pack 500ml","23","0","2"
"24-02-2022","Hyderabad","Buffalo Milk Value Pack 500ml","14","0","4"
"24-02-2022","Hyderabad","Dahi","2","0","0"
"24-02-2023","Hyderabad","Past Milk 1L","20","0","0"
"24-02-2023","Hyderabad","Raw Milk 1L","14","0","0"
"24-02-2023","Hyderabad","Ghee 500ml","2","0","0"
"24-02-2023","Hyderabad","A2 1L","51","1","5"
"24-02-2023","Hyderabad","Curd Culture","2","0","0"
"24-02-2023","Hyderabad","A2 Ghee","2","0","0"
"24-02-2023","Hyderabad","Buffalo Milk 1L","41","0","6"
"24-02-2023","Hyderabad","Paneer 200g Cows Milk","3","0","0"
"24-02-2023","Hyderabad","A2 Value Pack 1L","255","0","4"
"24-02-2023","Hyderabad","Kharwas 120g","2","0","0"
"24-02-2023","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"24-02-2023","Hyderabad","New A2 Value Pack 500ml","105","1","1"
"24-02-2023","Hyderabad","Buffalo Milk Value Pack 500ml","56","0","2"
"24-02-2023","Hyderabad","Dahi","8","0","0"
"24-02-2023","Hyderabad","Past Milk Value Pack 1L","14","0","0"
"24-02-2023","Hyderabad","Raw Value Pack 1L","37","0","1"
"24-02-2023","Hyderabad","Buffalo Value Pack 1L","119","2","9"
"24-02-2023","Hyderabad","Lactose Free Milk 0.5L","9","0","0"
"24-02-2023","Hyderabad","Past Milk Value Pack 0.5L","4","0","0"
"24-02-2023","Hyderabad","Raw Milk Value Pack 0.5L","19","0","1"
"24-02-2024","Hyderabad","Past Milk 1L","16","0","1"
"24-02-2024","Hyderabad","Raw Milk 1L","13","0","0"
"24-02-2024","Hyderabad","Ghee 500ml","2","2","0"
"24-02-2024","Hyderabad","A2 1L","83","0","3"
"24-02-2024","Hyderabad","Curd Culture","8","0","0"
"24-02-2024","Hyderabad","A2 Ghee","6","1","0"
"24-02-2024","Hyderabad","Buffalo Milk 1L","56","0","3"
"24-02-2024","Hyderabad","Paneer 200g Cows Milk","8","0","0"
"24-02-2024","Hyderabad","A2 Value Pack 1L","530","1","1"
"24-02-2024","Hyderabad","Buffalo Ghee 500ml","1","0","0"
"24-02-2024","Hyderabad","Kharwas 120g","4","0","0"
"24-02-2024","Hyderabad","A2 Gir Cow Paneer 200g","3","0","0"
"24-02-2024","Hyderabad","New A2 Value Pack 500ml","223","1","3"
"24-02-2024","Hyderabad","Buffalo Milk Value Pack 500ml","166","0","1"
"24-02-2024","Hyderabad","Dahi","17","0","0"
"24-02-2024","Hyderabad","Past Milk Value Pack 1L","27","0","0"
"24-02-2024","Hyderabad","Raw Value Pack 1L","62","0","1"
"24-02-2024","Hyderabad","Buffalo Value Pack 1L","339","0","0"
"24-02-2024","Hyderabad","Lactose Free Milk 0.5L","8","0","0"
"24-02-2024","Hyderabad","Past Milk Value Pack 0.5L","18","0","1"
"24-02-2024","Hyderabad","Raw Milk Value Pack 0.5L","15","0","0"
"24-03-2020","Hyderabad","Past Milk 1L","2","0","0"
"24-03-2020","Hyderabad","Curd Culture","1","0","0"
"24-03-2020","Hyderabad","A2 Value Pack 1L","2","0","0"
"24-03-2021","Hyderabad","A2 Value Pack 1L","2","0","0"
"24-03-2022","Hyderabad","Past Milk 1L","13","0","1"
"24-03-2022","Hyderabad","Raw Milk 1L","14","0","0"
"24-03-2022","Hyderabad","Past Milk 0.5L","4","0","0"
"24-03-2022","Hyderabad","Ghee 500ml","1","0","0"
"24-03-2022","Hyderabad","A2 1L","39","0","4"
"24-03-2022","Hyderabad","Curd Culture","2","0","0"
"24-03-2022","Hyderabad","Buffalo Milk 1L","40","0","1"
"24-03-2022","Hyderabad","Paneer 200g Cows Milk","1","0","0"
"24-03-2022","Hyderabad","A2 Value Pack 1L","49","0","0"
"24-03-2022","Hyderabad","Kharwas 120g","1","0","0"
"24-03-2022","Hyderabad","A2 Gir Cow Paneer 200g","4","0","0"
"24-03-2022","Hyderabad","New A2 Value Pack 500ml","33","0","0"
"24-03-2022","Hyderabad","Insulated Door Bag","1","0","0"
"24-03-2022","Hyderabad","Buffalo Milk Value Pack 500ml","14","0","0"
"24-03-2023","Hyderabad","Past Milk 1L","19","0","0"
"24-03-2023","Hyderabad","Raw Milk 1L","22","0","0"
"24-03-2023","Hyderabad","Ghee 500ml","1","0","0"
"24-03-2023","Hyderabad","A2 1L","55","0","2"
"24-03-2023","Hyderabad","Curd Culture","1","0","0"
"24-03-2023","Hyderabad","A2 Ghee","3","0","0"
"24-03-2023","Hyderabad","Buffalo Milk 1L","52","1","6"
"24-03-2023","Hyderabad","Paneer 200g Cows Milk","3","0","0"
"24-03-2023","Hyderabad","A2 Value Pack 1L","270","2","1"
"24-03-2023","Hyderabad","Kharwas 120g","4","0","0"
"24-03-2023","Hyderabad","A2 Gir Cow Paneer 200g","2","0","0"
"24-03-2023","Hyderabad","New A2 Value Pack 500ml","120","0","1"
"24-03-2023","Hyderabad","Buffalo Milk Value Pack 500ml","55","0","3"
"24-03-2023","Hyderabad","Dahi","12","0","0"
"24-03-2023","Hyderabad","Past Milk Value Pack 1L","19","0","1"
"24-03-2023","Hyderabad","Raw Value Pack 1L","40","2","0"
"24-03-2023","Hyderabad","Buffalo Value Pack 1L","131","0","1"
"24-03-2023","Hyderabad","Lactose Free Milk 0.5L","8","0","0"
"24-03-2023","Hyderabad","Past Milk Value Pack 0.5L","5","1","1"
"24-03-2023","Hyderabad","Raw Milk Value Pack 0.5L","22","1","0"
"24-03-2024","Hyderabad","Past Milk 1L","20","0","0"
"24-03-2024","Hyderabad","Raw Milk 1L","14","0","0"
"24-03-2024","Hyderabad","Ghee 500ml","1","0","0"
"24-03-2024","Hyderabad","A2 1L","65","0","4"
"24-03-2024","Hyderabad","Curd Culture","7","0","0"
"24-03-2024","Hyderabad","A2 Ghee","6","0","0"
"24-03-2024","Hyderabad","Buffalo Milk 1L","44","0","6"
"24-03-2024","Hyderabad","Paneer 200g Cows Milk","14","0","0"
"24-03-2024","Hyderabad","A2 Value Pack 1L","566","0","0"
"24-03-2024","Hyderabad","Buffalo Ghee 500ml","4","0","0"
"24-03-2024","Hyderabad","Kharwas 120g","5","0","0"
"24-03-2024","Hyderabad","A2 Gir Cow Paneer 200g","4","0","0"
"24-03-2024","Hyderabad","New A2 Value Pack 500ml","203","0","2"
"24-03-2024","Hyderabad","Buffalo Milk Value Pack 500ml","142","0","1"
"24-03-2024","Hyderabad","Dahi","16","0","0"
"24-03-2024","Hyderabad","Past Milk Value Pack 1L","20","0","0"
"24-03-2024","Hyderabad","Raw Value Pack 1L","65","0","0"
"24-03-2024","Hyderabad","Buffalo Value Pack 1L","372","2","0"
"24-03-2024","Hyderabad","Lactose Free Milk 0.5L","17","0","1"
"24-03-2024","Hyderabad","Past Milk Value Pack 0.5L","14","0","0"
"24-03-2024","Hyderabad","Raw Milk Value Pack 0.5L","20","0","0"
"24-04-2020","Hyderabad","Past Milk 1L","2","0","0"
"24-04-2020","Hyderabad","New A2 Value Pack 500ml","1","0","0"
"24-04-2021","Hyderabad","A2 1L","1","0","0"
"24-04-2021","Hyderabad","A2 Value Pack 1L","2","0","0"
"24-04-2022","Hyderabad","Past Milk 1L","11","0","1"
"24-04-2022","Hyderabad","Raw Milk 1L","13","0","0"
"24-04-2022","Hyderabad","Past Milk 0.5L","3","0","0"
"24-04-2022","Hyderabad","Ghee 500ml","1","0","0"
"24-04-2022","Hyderabad","A2 1L","35","0","3"
"24-04-2022","Hyderabad","Buffalo Milk 1L","40","0","2"
"24-04-2022","Hyderabad","Paneer 200g Cows Milk","1","0","0"
"24-04-2022","Hyderabad","A2 Value Pack 1L","66","0","1"
"24-04-2022","Hyderabad","Buffalo Ghee 500ml","2","0","0"
"24-04-2022","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"24-04-2022","Hyderabad","New A2 Value Pack 500ml","25","0","0"
"24-04-2022","Hyderabad","Buffalo Milk Value Pack 500ml","24","0","1"
"24-04-2022","Hyderabad","Dahi","2","0","0"
"24-04-2023","Hyderabad","Past Milk 1L","17","1","0"
"24-04-2023","Hyderabad","Raw Milk 1L","15","0","0"
"24-04-2023","Hyderabad","Ghee 500ml","1","0","0"
"24-04-2023","Hyderabad","A2 1L","61","4","0"
"24-04-2023","Hyderabad","Curd Culture","1","0","0"
"24-04-2023","Hyderabad","A2 Ghee","1","0","0"
"24-04-2023","Hyderabad","Buffalo Milk 1L","45","10","1"
"24-04-2023","Hyderabad","Paneer 200g Cows Milk","4","0","0"
"24-04-2023","Hyderabad","A2 Value Pack 1L","273","6","0"
"24-04-2023","Hyderabad","Buffalo Ghee 500ml","1","0","0"
"24-04-2023","Hyderabad","Kharwas 120g","6","0","0"
"24-04-2023","Hyderabad","A2 Gir Cow Paneer 200g","6","0","0"
"24-04-2023","Hyderabad","New A2 Value Pack 500ml","97","4","0"
"24-04-2023","Hyderabad","Insulated Door Bag","2","0","0"
"24-04-2023","Hyderabad","Buffalo Milk Value Pack 500ml","77","4","0"
"24-04-2023","Hyderabad","Dahi","12","0","0"
"24-04-2023","Hyderabad","Past Milk Value Pack 1L","17","0","0"
"24-04-2023","Hyderabad","Raw Value Pack 1L","42","0","0"
"24-04-2023","Hyderabad","Buffalo Value Pack 1L","151","14","0"
"24-04-2023","Hyderabad","Lactose Free Milk 0.5L","3","0","0"
"24-04-2023","Hyderabad","Past Milk Value Pack 0.5L","4","0","0"
"24-04-2023","Hyderabad","Raw Milk Value Pack 0.5L","16","1","0"
"24-05-2020","Hyderabad","Past Milk 1L","2","0","0"
"24-05-2020","Hyderabad","Past Milk 0.5L","1","0","0"
"24-05-2021","Hyderabad","A2 1L","1","0","0"
"24-05-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"24-05-2022","Hyderabad","Past Milk 1L","18","0","0"
"24-05-2022","Hyderabad","Raw Milk 1L","19","0","0"
"24-05-2022","Hyderabad","Past Milk 0.5L","2","0","0"
"24-05-2022","Hyderabad","A2 1L","49","3","5"
"24-05-2022","Hyderabad","A2 Ghee","2","0","0"
"24-05-2022","Hyderabad","Buffalo Milk 1L","45","4","4"
"24-05-2022","Hyderabad","Paneer 200g Cows Milk","2","0","0"
"24-05-2022","Hyderabad","A2 Value Pack 1L","86","0","1"
"24-05-2022","Hyderabad","New A2 Value Pack 500ml","30","1","0"
"24-05-2022","Hyderabad","Buffalo Milk Value Pack 500ml","25","0","0"
"24-05-2023","Hyderabad","Past Milk 1L","9","0","0"
"24-05-2023","Hyderabad","Raw Milk 1L","16","1","0"
"24-05-2023","Hyderabad","Ghee 500ml","5","0","0"
"24-05-2023","Hyderabad","A2 1L","54","0","0"
"24-05-2023","Hyderabad","Curd Culture","1","0","0"
"24-05-2023","Hyderabad","A2 Ghee","4","0","0"
"24-05-2023","Hyderabad","Buffalo Milk 1L","35","1","3"
"24-05-2023","Hyderabad","Paneer 200g Cows Milk","4","0","0"
"24-05-2023","Hyderabad","A2 Value Pack 1L","262","9","3"
"24-05-2023","Hyderabad","Kharwas 120g","1","0","0"
"24-05-2023","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"24-05-2023","Hyderabad","New A2 Value Pack 500ml","113","1","0"
"24-05-2023","Hyderabad","Insulated Door Bag","2","0","0"
"24-05-2023","Hyderabad","Buffalo Milk Value Pack 500ml","79","4","2"
"24-05-2023","Hyderabad","Dahi","19","0","0"
"24-05-2023","Hyderabad","Past Milk Value Pack 1L","25","1","0"
"24-05-2023","Hyderabad","Raw Value Pack 1L","42","0","1"
"24-05-2023","Hyderabad","Buffalo Value Pack 1L","170","12","3"
"24-05-2023","Hyderabad","Lactose Free Milk 0.5L","6","1","0"
"24-05-2023","Hyderabad","Past Milk Value Pack 0.5L","8","2","0"
"24-05-2023","Hyderabad","Raw Milk Value Pack 0.5L","16","0","0"
"24-06-2020","Hyderabad","Past Milk 1L","2","0","0"
"24-06-2020","Hyderabad","A2 1L","1","0","0"
"24-06-2021","Hyderabad","A2 1L","1","0","0"
"24-06-2021","Hyderabad","A2 Value Pack 1L","2","0","0"
"24-06-2022","Hyderabad","Past Milk 1L","21","0","0"
"24-06-2022","Hyderabad","Raw Milk 1L","19","0","0"
"24-06-2022","Hyderabad","Past Milk 0.5L","4","0","0"
"24-06-2022","Hyderabad","A2 1L","67","2","1"
"24-06-2022","Hyderabad","Curd Culture","1","0","0"
"24-06-2022","Hyderabad","Buffalo Milk 1L","64","1","0"
"24-06-2022","Hyderabad","Paneer 200g Cows Milk","2","0","0"
"24-06-2022","Hyderabad","A2 Value Pack 1L","136","1","0"
"24-06-2022","Hyderabad","New A2 Value Pack 500ml","62","1","1"
"24-06-2022","Hyderabad","Buffalo Milk Value Pack 500ml","32","0","0"
"24-06-2022","Hyderabad","Dahi","1","0","0"
"24-06-2022","Hyderabad","Raw Value Pack 1L","3","0","0"
"24-06-2023","Hyderabad","Past Milk 1L","18","1","0"
"24-06-2023","Hyderabad","Raw Milk 1L","13","0","0"
"24-06-2023","Hyderabad","Ghee 500ml","3","0","0"
"24-06-2023","Hyderabad","A2 1L","68","7","0"
"24-06-2023","Hyderabad","Curd Culture","1","0","0"
"24-06-2023","Hyderabad","A2 Ghee","1","0","0"
"24-06-2023","Hyderabad","Buffalo Milk 1L","38","6","9"
"24-06-2023","Hyderabad","Paneer 200g Cows Milk","5","0","0"
"24-06-2023","Hyderabad","A2 Value Pack 1L","394","10","5"
"24-06-2023","Hyderabad","Buffalo Ghee 500ml","1","0","0"
"24-06-2023","Hyderabad","Kharwas 120g","11","0","0"
"24-06-2023","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"24-06-2023","Hyderabad","New A2 Value Pack 500ml","115","3","2"
"24-06-2023","Hyderabad","Buffalo Milk Value Pack 500ml","83","4","2"
"24-06-2023","Hyderabad","Dahi","11","0","0"
"24-06-2023","Hyderabad","Past Milk Value Pack 1L","19","0","1"
"24-06-2023","Hyderabad","Raw Value Pack 1L","34","0","3"
"24-06-2023","Hyderabad","Buffalo Value Pack 1L","191","3","5"
"24-06-2023","Hyderabad","Lactose Free Milk 0.5L","12","0","0"
"24-06-2023","Hyderabad","Past Milk Value Pack 0.5L","9","0","0"
"24-06-2023","Hyderabad","Raw Milk Value Pack 0.5L","17","0","0"
"24-07-2020","Hyderabad","Past Milk 1L","2","0","0"
"24-07-2020","Hyderabad","A2 1L","1","0","0"
"24-07-2021","Hyderabad","A2 1L","1","0","0"
"24-07-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"24-07-2022","Hyderabad","Past Milk 1L","18","0","0"
"24-07-2022","Hyderabad","Raw Milk 1L","18","0","0"
"24-07-2022","Hyderabad","Ghee 500ml","2","0","0"
"24-07-2022","Hyderabad","A2 1L","51","0","0"
"24-07-2022","Hyderabad","A2 Ghee","2","0","0"
"24-07-2022","Hyderabad","Buffalo Milk 1L","65","0","0"
"24-07-2022","Hyderabad","Paneer 200g Cows Milk","5","0","0"
"24-07-2022","Hyderabad","A2 Value Pack 1L","139","0","0"
"24-07-2022","Hyderabad","New A2 Value Pack 500ml","65","0","0"
"24-07-2022","Hyderabad","Buffalo Milk Value Pack 500ml","32","0","0"
"24-07-2022","Hyderabad","Dahi","4","0","0"
"24-07-2022","Hyderabad","Past Milk Value Pack 1L","5","0","0"
"24-07-2022","Hyderabad","Raw Value Pack 1L","7","0","0"
"24-07-2022","Hyderabad","Buffalo Value Pack 1L","3","0","0"
"24-07-2022","Hyderabad","Lactose Free Milk 0.5L","2","0","0"
"24-07-2023","Hyderabad","Past Milk 1L","17","0","0"
"24-07-2023","Hyderabad","Raw Milk 1L","14","0","0"
"24-07-2023","Hyderabad","Ghee 500ml","2","0","0"
"24-07-2023","Hyderabad","A2 1L","66","1","0"
"24-07-2023","Hyderabad","Curd Culture","1","0","0"
"24-07-2023","Hyderabad","A2 Ghee","6","0","0"
"24-07-2023","Hyderabad","Buffalo Milk 1L","42","0","0"
"24-07-2023","Hyderabad","Paneer 200g Cows Milk","11","0","0"
"24-07-2023","Hyderabad","A2 Value Pack 1L","424","0","0"
"24-07-2023","Hyderabad","Kharwas 120g","4","0","0"
"24-07-2023","Hyderabad","A2 Gir Cow Paneer 200g","5","0","0"
"24-07-2023","Hyderabad","New A2 Value Pack 500ml","149","0","1"
"24-07-2023","Hyderabad","Buffalo Milk Value Pack 500ml","80","0","0"
"24-07-2023","Hyderabad","Dahi","15","0","0"
"24-07-2023","Hyderabad","Past Milk Value Pack 1L","11","0","0"
"24-07-2023","Hyderabad","Raw Value Pack 1L","65","2","0"
"24-07-2023","Hyderabad","Buffalo Value Pack 1L","222","0","2"
"24-07-2023","Hyderabad","Lactose Free Milk 0.5L","13","0","0"
"24-07-2023","Hyderabad","Past Milk Value Pack 0.5L","9","0","0"
"24-07-2023","Hyderabad","Raw Milk Value Pack 0.5L","22","0","0"
"24-08-2020","Hyderabad","Past Milk 1L","1","0","0"
"24-08-2020","Hyderabad","A2 Value Pack 1L","1","0","0"
"24-08-2021","Hyderabad","A2 1L","1","0","0"
"24-08-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"24-08-2022","Hyderabad","Past Milk 1L","24","0","0"
"24-08-2022","Hyderabad","Raw Milk 1L","15","0","0"
"24-08-2022","Hyderabad","Ghee 500ml","3","0","0"
"24-08-2022","Hyderabad","A2 1L","39","1","2"
"24-08-2022","Hyderabad","A2 Ghee","2","0","0"
"24-08-2022","Hyderabad","Buffalo Milk 1L","48","1","5"
"24-08-2022","Hyderabad","Paneer 200g Cows Milk","1","0","0"
"24-08-2022","Hyderabad","A2 Value Pack 1L","109","0","0"
"24-08-2022","Hyderabad","Kharwas 120g","1","0","0"
"24-08-2022","Hyderabad","A2 Gir Cow Paneer 200g","2","0","0"
"24-08-2022","Hyderabad","New A2 Value Pack 500ml","71","1","0"
"24-08-2022","Hyderabad","Buffalo Milk Value Pack 500ml","37","0","0"
"24-08-2022","Hyderabad","Dahi","10","0","0"
"24-08-2022","Hyderabad","Past Milk Value Pack 1L","8","0","0"
"24-08-2022","Hyderabad","Raw Value Pack 1L","16","0","1"
"24-08-2022","Hyderabad","Buffalo Value Pack 1L","14","0","0"
"24-08-2022","Hyderabad","Lactose Free Milk 0.5L","2","0","0"
"24-08-2023","Hyderabad","Past Milk 1L","18","0","0"
"24-08-2023","Hyderabad","Raw Milk 1L","13","0","0"
"24-08-2023","Hyderabad","Ghee 500ml","4","0","0"
"24-08-2023","Hyderabad","A2 1L","71","1","1"
"24-08-2023","Hyderabad","Curd Culture","2","0","0"
"24-08-2023","Hyderabad","A2 Ghee","3","0","0"
"24-08-2023","Hyderabad","Buffalo Milk 1L","48","0","2"
"24-08-2023","Hyderabad","Paneer 200g Cows Milk","3","0","0"
"24-08-2023","Hyderabad","A2 Value Pack 1L","444","0","2"
"24-08-2023","Hyderabad","Kharwas 120g","3","0","0"
"24-08-2023","Hyderabad","A2 Gir Cow Paneer 200g","2","0","0"
"24-08-2023","Hyderabad","New A2 Value Pack 500ml","160","0","1"
"24-08-2023","Hyderabad","Buffalo Milk Value Pack 500ml","123","0","0"
"24-08-2023","Hyderabad","Dahi","7","0","0"
"24-08-2023","Hyderabad","Past Milk Value Pack 1L","18","0","0"
"24-08-2023","Hyderabad","Raw Value Pack 1L","65","0","0"
"24-08-2023","Hyderabad","Buffalo Value Pack 1L","214","2","4"
"24-08-2023","Hyderabad","Lactose Free Milk 0.5L","13","0","0"
"24-08-2023","Hyderabad","Past Milk Value Pack 0.5L","18","0","0"
"24-08-2023","Hyderabad","Raw Milk Value Pack 0.5L","25","0","0"
"24-09-2020","Hyderabad","Past Milk 1L","1","0","0"
"24-09-2020","Hyderabad","A2 Value Pack 1L","1","0","0"
"24-09-2021","Hyderabad","A2 1L","1","0","0"
"24-09-2021","Hyderabad","A2 Value Pack 1L","1","0","0"
"24-09-2022","Hyderabad","Past Milk 1L","24","0","0"
"24-09-2022","Hyderabad","Raw Milk 1L","21","0","1"
"24-09-2022","Hyderabad","A2 1L","57","0","5"
"24-09-2022","Hyderabad","Buffalo Milk 1L","61","0","2"
"24-09-2022","Hyderabad","Paneer 200g Cows Milk","3","0","0"
"24-09-2022","Hyderabad","A2 Value Pack 1L","137","0","0"
"24-09-2022","Hyderabad","Kharwas 120g","4","0","0"
"24-09-2022","Hyderabad","A2 Gir Cow Paneer 200g","1","0","0"
"24-09-2022","Hyderabad","New A2 Value Pack 500ml","83","0","0"
"24-09-2022","Hyderabad","Insulated Door Bag","1","0","0"
"24-09-2022","Hyderabad","Buffalo Milk Value Pack 500ml","33","0","2"
"24-09-2022","Hyderabad","Dahi","7","0","0"
"24-09-2022","Hyderabad","Past Milk Value Pack 1L","8","0","0"
"24-09-2022","Hyderabad","Raw Value Pack 1L","23","0","0"
"24-09-2022","Hyderabad","Buffalo Value Pack 1L","13","0","0"
"24-09-2022","Hyderabad","Lactose Free Milk 0.5L","4","1","0"
"24-09-2023","Hyderabad","Past Milk 1L","20","0","0"
"24-09-2023","Hyderabad","Raw Milk 1L","16","0","0"
"24-09-2023","Hyderabad","Ghee 500ml","1","0","0"
"24-09-2023","Hyderabad","A2 1L","68","1","0"
"24-09-2023","Hyderabad","Curd Culture","3","0","0"
"24-09-2023","Hyderabad","A2 Ghee","1","0","0"
"24-09-2023","Hyderabad","Buffalo Milk 1L","54","1","2"
"24-09-2023","Hyderabad","Paneer 200g Cows Milk","4","0","0"
"24-09-2023","Hyderabad","A2 Value Pack 1L","486","1","3"
"24-09-2023","Hyderabad","Buffalo Ghee 500ml","3","0","0"
"24-09-2023","Hyderabad","Kharwas 120g","7","0","0"
"24-09-2023","Hyderabad","A2 Gir Cow Paneer 200g","7","0","0"
"24-09-2023","Hyderabad","New A2 Value Pack 500ml","145","1","0"
